days,miles,receipts,output,output_per_receipt,receipts_times_days,output_per_receipts_days,adjusted_per_day_50,adjusted_per_day_60,adjusted_per_day_70,adjusted_per_day_80,adjusted_per_day_90,adjusted_per_day_100,adjusted_per_day_110,adjusted_per_day_120,adjusted_per_day_130,adjusted_per_day_140,adjusted_per_day_150,predicted,error,predicted_best,error_best,predicted_3comp,error_3comp
1,467.0,296.49,221.23,0.746163445647408,296.49,0.746163445647408,-14603.27,-17568.170000000002,-20533.07,-23497.97,-26462.870000000003,-29427.77,-32392.670000000002,-35357.57,-38322.47,-41287.369999999995,-44252.27,35778.8,35557.57,14904.5,14683.27,21271.3,21050.07
10,1026.0,828.82,1865.67,2.250995391037861,8288.2,0.2250995391037861,-3957.5330000000004,-4786.353000000001,-5615.173000000001,-6443.993,-7272.813,-8101.633,-8930.453000000001,-9759.273000000001,-10588.093,-11416.913,-12245.733000000002,101458.40000000001,99592.73000000001,42241.0,40375.33,59543.4,57677.73
11,1106.0,2250.54,2050.62,0.9111679863499427,24755.94,0.08283345330454024,-10043.307272727274,-12089.252727272727,-14135.198181818181,-16181.143636363639,-18227.089090909092,-20273.034545454546,-22318.98,-24364.925454545453,-26410.87090909091,-28456.81636363636,-30502.761818181818,272264.8,270214.18,113407.0,111356.38,159193.8,157143.18
12,452.0,816.56,1243.1,1.5223621044381306,9798.72,0.12686350870317756,-3298.741666666667,-3979.2083333333335,-4659.675,-5340.141666666666,-6020.608333333333,-6701.075,-7381.541666666665,-8062.008333333332,-8742.474999999999,-9422.941666666666,-10103.408333333331,100387.2,99144.09999999999,41788.0,40544.9,58211.2,56968.1
14,865.0,2497.16,1885.87,0.7552059139182111,34960.24,0.053943279565586505,-8783.723571428573,-10567.409285714284,-12351.095,-14134.780714285715,-15918.466428571428,-17702.152142857143,-19485.837857142855,-21269.52357142857,-23053.209285714285,-24836.894999999997,-26620.580714285716,302459.19999999995,300573.32999999996,125978.0,124092.13,176366.19999999998,174480.33
8,107.0,2450.89,1468.19,0.5990436127284374,19607.12,0.07488045159105468,-15134.53875,-18198.15125,-21261.76375,-24325.376249999998,-27388.988749999997,-30452.60125,-33516.213749999995,-36579.82625,-39643.43875,-42707.05125,-45770.66375,295706.8,294238.61,123184.5,121716.31,172069.3,170601.11
8,80.0,1092.18,1365.73,1.2504623779963009,8737.44,0.1563077972495376,-6655.40875,-8020.63375,-9385.858750000001,-10751.083750000002,-12116.308750000002,-13481.53375,-14846.75875,-16211.983750000001,-17577.208749999998,-18942.43375,-20307.65875,132661.6,131295.87,55249.0,53883.27,76932.6,75566.87000000001
8,945.0,766.98,1625.53,2.119390336123497,6135.84,0.26492379201543714,-4590.43375,-5549.1587500000005,-6507.88375,-7466.60875,-8425.33375,-9384.05875,-10342.78375,-11301.50875,-12260.233750000001,-13218.95875,-14177.68375,93637.6,92012.07,38989.0,37363.47,55033.6,53408.07
13,1140.0,1607.8,2214.64,1.3774350043537753,20901.399999999998,0.10595653879644426,-6013.489230769231,-7250.258461538461,-8487.027692307693,-9723.796923076923,-10960.566153846154,-12197.335384615384,-13434.104615384615,-14670.873846153845,-15907.643076923076,-17144.412307692306,-18381.181538461537,195536.0,193321.36,81430.0,79215.36,114336.0,112121.36
2,636.0,1438.19,1435.96,0.9984494399210118,2876.38,0.4992247199605059,-35236.77,-42427.72,-49618.67,-56809.62,-64000.57,-71191.52,-78382.47,-85573.42000000001,-92764.37000000001,-99955.32,-107146.27,172982.80000000002,171546.84000000003,72069.5,70633.54,101409.3,99973.34
14,865.0,1422.11,1921.18,1.3509362848162239,19909.539999999997,0.09649544891544458,-4941.737142857143,-5957.53,-6973.322857142857,-7989.115714285714,-9004.908571428572,-10020.701428571429,-11036.494285714285,-12052.287142857142,-13068.08,-14083.872857142856,-15099.665714285713,173453.19999999998,171532.02,72225.5,70304.32,101112.7,99191.52
12,482.0,1710.47,1746.74,1.0212046981239074,20525.64,0.08510039151032563,-6981.3966666666665,-8406.788333333332,-9832.18,-11257.571666666669,-12682.963333333333,-14108.355000000001,-15533.746666666668,-16959.138333333332,-18384.530000000002,-19809.92166666667,-21235.313333333335,207656.4,205909.66,86483.5,84736.76,120814.90000000001,119068.16
2,68.0,756.61,648.53,0.8571522977491706,1513.22,0.4285761488745853,-18590.985,-22374.035,-26157.085000000003,-29940.135000000002,-33723.185,-37506.235,-41289.285,-45072.335,-48855.385,-52638.435000000005,-56421.485,91193.2,90544.67,37990.5,37341.97,53130.700000000004,52482.170000000006
14,512.0,526.84,1306.64,2.480145774808291,7375.76,0.17715326962916364,-1788.24,-2164.554285714286,-2540.8685714285716,-2917.1828571428573,-3293.4971428571434,-3669.8114285714287,-4046.1257142857144,-4422.4400000000005,-4798.754285714285,-5175.068571428572,-5551.382857142858,66020.8,64714.16,27462.0,26155.36,38090.8,36784.16
14,1001.0,1647.24,2080.0,1.2627182438503193,23061.36,0.0901941602750228,-5734.428571428572,-6911.028571428571,-8087.628571428571,-9264.228571428572,-10440.828571428572,-11617.42857142857,-12794.028571428571,-13970.628571428571,-15147.228571428572,-16323.828571428572,-17500.428571428572,200468.8,198388.8,83482.0,81402.0,117007.8,114927.8
1,547.0,573.6,616.27,1.0743898186889818,573.6,1.0743898186889818,-28063.73,-33799.73,-39535.73,-45271.73,-51007.73,-56743.73,-62479.73,-68215.73,-73951.73,-79687.73,-85423.73,69032.0,68415.73,28760.0,28143.73,40749.0,40132.73
10,5.0,1338.9,1610.25,1.202666367913959,13389.0,0.12026663679139592,-6533.475,-7872.375,-9211.275,-10550.175,-11889.075,-13227.975,-14566.875,-15905.775,-17244.675,-18583.575,-19922.475,162668.0,161057.75,67745.0,66134.75,94228.0,92617.75
3,1158.0,1107.4,1361.3,1.2292757811089037,3322.2000000000003,0.40975859370296785,-18002.9,-21694.233333333334,-25385.566666666666,-29076.899999999998,-32768.23333333334,-36459.56666666667,-40150.9,-43842.23333333334,-47533.56666666667,-51224.9,-54916.23333333334,133488.0,132126.7,55610.00000000001,54248.700000000004,78826.0,77464.7
1,993.0,1143.58,1328.85,1.1620087794469998,1143.58,1.1620087794469998,-55850.15,-67285.94999999998,-78721.74999999999,-90157.54999999999,-101593.34999999999,-113029.15,-124464.94999999998,-135900.74999999997,-147336.55,-158772.34999999998,-170208.15,137429.59999999998,136100.74999999997,57259.0,55930.15,81093.59999999999,79764.74999999999
6,378.0,837.63,1215.96,1.4516672038967087,5025.78,0.2419445339827848,-6777.59,-8173.64,-9569.69,-10965.739999999998,-12361.789999999999,-13757.839999999998,-15153.89,-16549.94,-17945.989999999998,-19342.039999999997,-20738.09,101715.6,100499.64,42361.5,41145.54,59312.1,58096.14
11,1156.0,2231.86,1988.56,0.8909877859722384,24550.460000000003,0.08099888963383985,-9964.04,-11993.003636363637,-14021.967272727274,-16050.93090909091,-18079.894545454546,-20108.85818181818,-22137.82181818182,-24166.785454545457,-26195.74909090909,-28224.71272727273,-30253.676363636365,270023.2,268034.64,112473.0,110484.44,157936.2,155947.64
5,1050.0,882.86,1430.04,1.6197811657567451,4414.3,0.323956233151349,-8542.592,-10308.312,-12074.032000000001,-13839.752000000002,-15605.472,-17371.192000000003,-19136.912000000004,-20902.632,-22668.352000000003,-24434.072000000004,-26199.792,106943.2,105513.16,44543.0,43112.96,63100.200000000004,61670.16
8,836.0,735.52,1606.63,2.1843457689797696,5884.16,0.2730432211224712,-4396.17125,-5315.57125,-6234.9712500000005,-7154.37125,-8073.771250000001,-8993.17125,-9912.571249999999,-10831.971249999999,-11751.371249999998,-12670.77125,-13590.17125,89862.4,88255.76999999999,37416.0,35809.37,52722.4,51115.770000000004
11,654.0,1516.42,1870.43,1.2334511546932907,16680.620000000003,0.11213192315393551,-6722.779090909092,-8101.342727272729,-9479.906363636364,-10858.470000000001,-12237.033636363638,-13615.597272727273,-14994.160909090911,-16372.724545454548,-17751.28818181818,-19129.85181818182,-20508.415454545455,184170.40000000002,182299.97000000003,76701.0,74830.57,107353.40000000001,105482.97000000002
8,633.0,1308.36,1639.12,1.2528050383686447,10466.88,0.15660062979608058,-7972.359999999999,-9607.81,-11243.26,-12878.71,-14514.16,-16149.609999999999,-17785.059999999998,-19420.51,-21055.96,-22691.41,-24326.859999999997,158603.19999999998,156964.08,66058.0,64418.88,92618.2,90979.08
12,713.0,1642.01,1873.19,1.1407908599825825,19704.12,0.09506590499854853,-6685.609166666666,-8053.950833333333,-9422.2925,-10790.634166666665,-12158.975833333332,-13527.3175,-14895.659166666666,-16264.000833333334,-17632.3425,-19000.684166666666,-20369.025833333333,199441.2,197568.01,83060.5,81187.31,116253.7,114380.51
5,96.0,1105.47,1312.16,1.1869702479488362,5527.35,0.23739404958976726,-10792.268,-13003.207999999999,-15214.148000000001,-17425.088,-19636.028,-21846.968,-24057.908,-26268.847999999998,-28479.788,-30690.728000000003,-32901.668,133656.4,132344.24,55673.5,54361.34,77728.90000000001,76416.74
7,1054.0,576.47,1344.18,2.331743195656322,4035.29,0.33310617080804605,-3925.617142857143,-4749.145714285715,-5572.674285714286,-6396.202857142858,-7219.731428571429,-8043.26,-8866.788571428571,-9690.317142857146,-10513.845714285717,-11337.374285714288,-12160.902857142859,70576.40000000001,69232.22000000002,29383.5,28039.32,41756.9,40412.72
12,495.0,1948.13,1831.92,0.9403479233932027,23377.56,0.07836232694943356,-7964.548333333333,-9587.99,-11211.431666666665,-12834.873333333335,-14458.315,-16081.756666666666,-17705.198333333334,-19328.64,-20952.08166666667,-22575.523333333334,-24198.965,236175.6,234343.68,98366.5,96534.58,137464.1,135632.18
1,1068.0,2011.28,1421.45,0.7067389920846426,2011.28,0.7067389920846426,-99142.55,-119255.35,-139368.15,-159480.94999999998,-179593.75,-199706.55,-219819.34999999998,-239932.15,-260044.94999999998,-280157.75,-300270.55,241553.6,240132.15,100644.0,99222.55,141907.6,140486.15
7,1000.0,1620.46,1971.23,1.2164632264912432,11343.220000000001,0.17378046092732044,-11293.11,-13608.052857142859,-15922.995714285715,-18237.93857142857,-20552.881428571425,-22867.824285714283,-25182.76714285714,-27497.71,-29812.652857142857,-32127.59571428571,-34442.53857142857,195855.2,193883.97,81583.0,79611.77,114782.2,112810.97
13,855.0,1798.75,1951.77,1.0850701876302988,23383.75,0.08346693751002299,-6768.133076923076,-8151.786923076923,-9535.440769230769,-10919.094615384616,-12302.748461538462,-13686.402307692308,-15070.056153846155,-16453.71,-17837.363846153847,-19221.017692307694,-20604.671538461538,218450.0,216498.23,90977.5,89025.73,127417.5,125465.73
8,544.0,1279.51,1483.77,1.159639236895374,10236.08,0.14495490461192176,-7811.46625,-9410.85375,-11010.24125,-12609.62875,-14209.016249999999,-15808.40375,-17407.791250000002,-19007.178750000003,-20606.56625,-22205.95375,-23805.34125,155141.2,153657.43000000002,64615.5,63131.73,90509.7,89025.93
11,816.0,544.99,1077.12,1.9764032367566375,5994.89,0.17967302152333067,-2379.307272727273,-2874.7527272727275,-3370.1981818181816,-3865.643636363636,-4361.08909090909,-4856.534545454545,-5351.98,-5847.425454545454,-6342.87090909091,-6838.316363636364,-7333.761818181819,67598.8,66521.68000000001,28129.5,27052.38,39515.3,38438.18
5,1080.0,2383.82,1664.76,0.6983580975073621,11919.1,0.13967161950147242,-23505.248000000003,-28272.888,-33040.528000000006,-37808.168,-42575.808000000005,-47343.448000000004,-52111.088,-56878.728,-61646.368,-66414.008,-71181.648,287058.4,285393.64,119591.00000000001,117926.24000000002,168197.40000000002,166532.64
8,1124.0,1908.69,1833.27,0.9604859877717178,15269.52,0.12006074847146472,-11700.15375,-14086.01625,-16471.878750000003,-18857.741250000003,-21243.603750000002,-23629.46625,-26015.32875,-28401.191250000003,-30787.053750000003,-33172.91625,-35558.77875,230642.80000000002,228809.53000000003,96074.5,94241.23,135132.30000000002,133299.03000000003
3,29.0,1632.85,1269.1,0.7772299966316563,4898.549999999999,0.2590766655438855,-26791.13333333333,-32233.966666666664,-37676.799999999996,-43119.63333333333,-48562.46666666667,-54005.299999999996,-59448.13333333333,-64890.96666666667,-70333.8,-75776.63333333333,-81219.46666666666,196542.0,195272.9,81882.5,80613.4,114478.5,113209.4
6,470.0,2235.72,1628.6,0.7284454225037125,13414.32,0.12140757041728541,-18359.566666666662,-22085.766666666663,-25811.966666666664,-29538.16666666666,-33264.36666666666,-36990.56666666666,-40716.76666666666,-44442.96666666667,-48169.166666666664,-51895.36666666667,-55621.56666666666,269486.39999999997,267857.8,112265.99999999999,110637.39999999998,157270.4,155641.8
7,287.0,2293.5,1558.09,0.6793503379114889,16054.5,0.09705004827306984,-16159.558571428572,-19435.987142857142,-22712.415714285715,-25988.844285714287,-29265.272857142856,-32541.70142857143,-35818.13,-39094.55857142857,-42370.98714285714,-45647.41571428571,-48923.84428571428,276620.0,275061.91,115235.0,113676.91,161182.0,159623.91
4,72.0,1367.29,1302.97,0.9529580410885767,5469.16,0.23823951027214418,-16765.3825,-20183.6075,-23601.8325,-27020.0575,-30438.282499999998,-33856.5075,-37274.7325,-40692.9575,-44111.182499999995,-47529.4075,-50947.6325,164874.8,163571.83,68684.5,67381.53,95982.3,94679.33
6,344.0,233.31,800.18,3.4296858257254295,1399.8600000000001,0.5716143042875715,-1810.8866666666665,-2199.7366666666667,-2588.5866666666666,-2977.4366666666665,-3366.286666666667,-3755.1366666666668,-4143.986666666667,-4532.836666666667,-4921.6866666666665,-5310.536666666667,-5699.386666666666,29197.2,28397.02,12145.5,11345.32,16975.7,16175.52
8,801.0,1241.21,1780.65,1.4346081646135627,9929.68,0.17932602057669533,-7534.98125,-9086.493750000001,-10638.00625,-12189.518750000001,-13741.031250000002,-15292.54375,-16844.05625,-18395.568750000002,-19947.081250000003,-21498.59375,-23050.10625,150545.2,148764.55000000002,62700.5,60919.85,88085.7,86305.05
5,629.0,484.34,1029.87,2.1263368707932444,2421.7,0.42526737415864885,-4637.426,-5606.106,-6574.785999999998,-7543.4659999999985,-8512.145999999999,-9480.826,-10449.505999999998,-11418.185999999998,-12386.865999999998,-13355.545999999998,-14324.226,59120.799999999996,58090.92999999999,24617.0,23587.13,34782.799999999996,33752.92999999999
11,327.0,961.08,1356.46,1.4113913513963459,10571.880000000001,0.12830830467239507,-4245.230909090909,-5118.9400000000005,-5992.649090909091,-6866.358181818182,-7740.067272727272,-8613.776363636363,-9487.485454545455,-10361.194545454546,-11234.903636363637,-12108.61272727273,-12982.32181818182,117529.6,116173.14,48934.0,47577.54,68152.6,66796.14
14,94.0,105.94,1180.63,11.144326977534455,1483.1599999999999,0.7960233555381754,-294.02642857142854,-369.6978571428571,-445.3692857142857,-521.0407142857143,-596.7121428571429,-672.3835714285714,-748.0550000000001,-823.7264285714284,-899.3978571428571,-975.0692857142858,-1050.7407142857141,15512.8,14332.169999999998,6417.0,5236.37,8209.8,7029.169999999999
4,1113.0,2103.82,1695.08,0.8057153178503863,8415.28,0.20142882946259658,-25873.980000000003,-31133.530000000002,-36393.08000000001,-41652.630000000005,-46912.18000000001,-52171.73000000001,-57431.280000000006,-62690.83000000001,-67950.38,-73209.93000000001,-78469.48,253258.40000000002,251563.32000000004,105511.00000000001,103815.92000000001,148580.40000000002,146885.32000000004
14,267.0,2090.21,1968.4,0.9417235588768593,29262.940000000002,0.06726596849120423,-7324.435714285714,-8817.442857142858,-10310.45,-11803.457142857142,-13296.464285714286,-14789.471428571429,-16282.478571428572,-17775.485714285714,-19268.492857142854,-20761.5,-22254.507142857143,253625.2,251656.80000000002,105630.5,103662.1,147281.7,145313.30000000002
1,979.0,1292.54,1313.53,1.016239342689588,1292.54,1.016239342689588,-63313.47,-76238.87,-89164.27,-102089.67,-115015.06999999999,-127940.47,-140865.87,-153791.27,-166716.66999999998,-179642.07,-192567.47,155304.8,153991.27,64707.0,63393.47,91506.8,90193.27
10,625.0,519.94,1229.41,2.3645228295572567,5199.400000000001,0.23645228295572565,-2476.7590000000005,-2996.699,-3516.639,-4036.579,-4556.519,-5076.459000000001,-5596.399,-6116.339,-6636.279,-7156.219,-7676.1590000000015,64392.8,63163.39,26797.000000000004,25567.590000000004,37520.8,36291.39
14,457.0,848.61,1492.64,1.7589234159390061,11880.54,0.12563738685278616,-2924.132857142857,-3530.282857142857,-4136.432857142858,-4742.582857142857,-5348.732857142857,-5954.882857142858,-6561.032857142857,-7167.182857142857,-7773.332857142857,-8379.482857142857,-8985.632857142857,104633.2,103140.56,43550.5,42057.86,60559.700000000004,59067.060000000005
11,398.0,723.39,1154.77,1.5963311629964474,7957.29,0.14512101481785883,-3183.157272727273,-3840.784545454546,-4498.4118181818185,-5156.039090909091,-5813.666363636364,-6471.293636363636,-7128.920909090908,-7786.548181818182,-8444.175454545453,-9101.802727272727,-9759.43,89006.8,87852.03,37049.5,35894.73,51585.299999999996,50430.53
14,68.0,438.96,866.76,1.9745762711864407,6145.44,0.1410411622276029,-1505.8028571428572,-1819.3457142857144,-2132.888571428571,-2446.431428571428,-2759.9742857142855,-3073.5171428571425,-3387.06,-3700.602857142857,-4014.145714285714,-4327.688571428571,-4641.231428571428,55475.2,54608.439999999995,23068.0,22201.24,31495.199999999997,30628.44
3,769.0,2497.93,1587.8,0.6356463151489433,7493.789999999999,0.2118821050496478,-41102.899999999994,-49429.333333333336,-57755.76666666666,-66082.2,-74408.63333333333,-82735.06666666667,-91061.5,-99387.93333333333,-107714.36666666665,-116040.79999999999,-124367.23333333334,300351.6,298763.8,125136.49999999999,123548.69999999998,175774.09999999998,174186.3
13,694.0,1054.31,1815.02,1.7215240299342698,13706.029999999999,0.13242492537955922,-3915.4215384615386,-4726.429230769231,-5537.4369230769225,-6348.444615384614,-7159.452307692307,-7970.46,-8781.467692307691,-9592.475384615384,-10403.483076923078,-11214.49076923077,-12025.498461538462,129117.2,127302.18,53755.5,51940.48,75145.7,73330.68
12,1088.0,1977.91,1883.21,0.9521211784156003,23734.920000000002,0.07934343153463336,-8084.357499999999,-9732.615833333333,-11380.874166666668,-13029.132500000002,-14677.390833333333,-16325.649166666668,-17973.9075,-19622.165833333336,-21270.424166666668,-22918.6825,-24566.94083333333,239749.2,237865.99000000002,99855.5,97972.29,140141.7,138258.49000000002
9,101.0,950.23,1281.64,1.348768192963809,8552.07,0.14986313255153433,-5136.651111111111,-6192.462222222222,-7248.273333333334,-8304.084444444445,-9359.895555555555,-10415.706666666667,-11471.517777777779,-12527.32888888889,-13583.140000000001,-14638.951111111111,-15694.76222222222,115827.6,114545.96,48231.5,46949.86,67067.1,65785.46
1,170.0,2452.85,1209.08,0.49292863403795584,2452.85,0.49292863403795584,-121433.42,-145961.92,-170490.42,-195018.92,-219547.42,-244075.92,-268604.42,-293132.92,-317661.42,-342189.92,-366718.42,294542.0,293332.92,122722.5,121513.42,171919.5,170710.42
